chromosome	start	end	length	is_cluster_in_ovary	is_cluster_in_fc	passed	ref_genome	total_reads_ovary	total_reads_fc	total_reads_cluster_ovary	total_reads_cluster_fc	cpm_ovary	cpm_fc	ovary_fc_factor
NW_025318897.1	1582001	1887691	305690	FALSE	TRUE	TRUE	Dmoj_ref_GCF_018153725.1_ASM1815372v1_genomic	8326175.0	7695022.0	124849.0	98915.0	14.994.760.499.268.800	1.285.441.419.140.840	11.665.067.171.470.900
NW_025318897.1	3316106	3356678	40572	FALSE	TRUE	TRUE	Dmoj_ref_GCF_018153725.1_ASM1815372v1_genomic	8326175.0	7695022.0	20899.0	29365.0	2.510.036.121.027.960	3.816.103.449.736.720	0.6577484478836996
NW_025318899.1	25434298	25487919	53621	TRUE	FALSE	TRUE	Dmoj_ref_GCF_018153725.1_ASM1815372v1_genomic	8326175.0	7695022.0	1118.0	3153.0	134.275.342.519.224	4.097.454.172.320.750	0.3277043180282157
NW_025318899.1	25557284	26063060	505776	TRUE	FALSE	TRUE	Dmoj_ref_GCF_018153725.1_ASM1815372v1_genomic	8326175.0	7695022.0	236239.0	388321.0	2.837.305.245.205.630	5.046.392.330.002.430	0.5622442845628418
NW_025318899.1	26412296	26489971	77675	FALSE	TRUE	TRUE	Dmoj_ref_GCF_018153725.1_ASM1815372v1_genomic	8326175.0	7695022.0	23466.0	18940.0	2.818.340.954.880.240	24.613.314.945.688.200	11.450.472.888.756.300
NW_025318899.1	26866104	27069001	202897	FALSE	TRUE	TRUE	Dmoj_ref_GCF_018153725.1_ASM1815372v1_genomic	8326175.0	7695022.0	22184.0	31683.0	2.664.368.692.707.030	4.117.337.156.410.980	0.6471096710062771
NW_025318906.1	13	74704	74691	FALSE	TRUE	TRUE	Dmoj_ref_GCF_018153725.1_ASM1815372v1_genomic	8326175.0	7695022.0	18333.0	22727.0	2.201.851.390.344.300	2.953.467.839.338.210	0.7455139213019766
NW_025318908.1	742466	777585	35119	TRUE	FALSE	TRUE	Dmoj_ref_GCF_018153725.1_ASM1815372v1_genomic	8326175.0	7695022.0	11664.0	6094.0	14.008.833.588.052.100	7.919.405.558.554.600	17.689.248.876.665.500
NW_025318908.1	1098563	1150945	52382	FALSE	TRUE	TRUE	Dmoj_ref_GCF_018153725.1_ASM1815372v1_genomic	8326175.0	7695022.0	35795.0	20458.0	4.299.092.920.818.980	26.586.018.857.385.900	16.170.502.789.004.900
scaffold_4193	57	54428	54371	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	3200.0	2544.0	3.826.708.006.274.360	32.914.463.150.744.700	11.626.220.329.793.700
scaffold_4234	30	53154	53124	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	4756.0	2532.0	5.687.444.774.325.270	3.275.920.624.909.020	17.361.363.187.739.600
scaffold_4506	46	51976	51930	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	2656.0	2397.0	3.176.167.645.207.720	3.101.256.610.547.760	1.024.155.058.438.300
scaffold_4569	1	42125	42124	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	4311.0	5975.0	5.155.293.192.202.740	773.049.989.487.814	0.6668770794005701
scaffold_4849	8089	49610	41521	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	2771.0	2260.0	3.313.689.964.183.200	2.924.004.981.158.920	11.332.709.709.919.200
scaffold_5889	122	52419	52297	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	13123.0	4757.0	15.693.090.364.480.700	6.154.642.343.085.400	2.549.797.289.538.940
scaffold_6071	12	49774	49762	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	30218.0	12275.0	36.136.082.041.749.600	158.814.872.317.371	2.275.358.819.641.040
scaffold_6111	13	39681	39668	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	3174.0	1800.0	3.795.616.003.723.380	2.328.853.524.816.840	16.298.216.969.321.400
scaffold_6311	178	45602	45424	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	10656.0	10604.0	1.274.293.766.089.360	13.719.534.876.198.700	0.928817031764
scaffold_6317	41	47297	47256	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	4967.0	5708.0	5.939.768.333.488.990	7.385.053.288.696.970	0.8042959341376683
scaffold_6320	204	85273	85069	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	3306.0	2880.0	3.953.467.708.982.200	37.261.656.397.069.500	10.610.016.009.092.700
scaffold_6324	90	44219	44129	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	7610.0	5252.0	9.100.389.977.421.220	679.507.706.241.004	1.339.262.217.902.430
scaffold_6345	17908	121595	103687	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	11375.0	7199.0	13.602.751.116.053.400	9.314.120.291.753.590	14.604.440.022.206.700
scaffold_6347	868	52318	51450	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	3155.0	6137.0	3.772.894.924.936.130	7.940.096.712.111.650	0.4751698954977511
scaffold_6350	21	48117	48096	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	3563.0	2563.0	4.260.800.195.736.110	33.160.286.578.364.300	1.284.910.546.736.980
scaffold_6356	76540	113790	37250	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	1958.0	2196.0	2.341.466.961.339.120	28.412.013.002.765.500	0.8241116041694119
scaffold_6368	29	49291	49262	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	2391.0	1906.0	2.859.268.388.438.120	24.659.971.212.782.800	11.594.775.856.656.200
scaffold_6373	93261	138859	45598	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	3433.0	2511.0	41.053.401.829.812.100	32.487.506.671.195	12.636.673.612.817.400
scaffold_6380	2	41788	41786	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	3673.0	3080.0	4.392.343.283.451.790	398.492.714.246.438	1.102.239.294.828.220
scaffold_6386	4	44187	44183	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	1549.0	2385.0	1.852.365.844.287.180	308.573.092.038.232	0.6003005096950186
scaffold_6395	146	88730	88584	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	8400.0	6629.0	10.045.108.516.470.200	8.576.650.008.894.920	11.712.158.600.446.900
scaffold_6396	275	48025	47750	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	7009.0	3313.0	8.381.686.379.992.820	4.286.384.293.176.780	19.554.211.210.915.100
scaffold_6405	41144	77993	36849	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	6788.0	7758.0	8.117.404.358.309.490	10.037.358.691.960.600	0.8087191668074105
scaffold_6410	158	42362	42204	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	4513.0	4431.0	5.396.854.135.098.810	5.732.861.093.590.800	0.941389307536575
scaffold_6413	1	43382	43381	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	4178.0	5784.0	49.962.456.406.919.600	7.483.382.659.744.790	0.6676453507540339
scaffold_6414	30	53653	53623	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	12510.0	6280.0	1.496.003.661.202.880	8.125.111.186.583.210	1.841.210.079.282.600
scaffold_6420	27692	82092	54400	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	5447.0	4557.0	6.513.774.534.430.140	5.895.880.840.327.980	11.048.009.128.467.700
scaffold_6425	59234	104976	45742	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	10571.0	4087.0	12.641.290.729.476.900	5.287.791.308.848.020	2.390.656.134.315.350
scaffold_6428	52	47106	47054	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	6861.0	2667.0	8.204.701.134.702.630	34.505.846.392.702.900	23.777.713.032.530.300
scaffold_6436	54	47046	46992	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	1687.0	1501.0	20.173.926.270.577.600	1.942.005.078.194.490	1.038.819.439.614.110
scaffold_6440	24	44173	44149	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	1920.0	1131.0	22.960.248.037.646.100	14.632.962.980.932.500	15.690.771.628.114.200
scaffold_6441	260	45004	44744	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	1036.0	741.0	1.238.896.717.031.320	958.711.367.716.268	12.922.520.361.706.800
scaffold_6442	28010	73968	45958	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	2714.0	2515.0	32.455.267.278.214.400	3.253.925.897.174.640	0.9974187582573734
scaffold_6446	38	45935	45897	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	13259.0	12775.0	15.855.725.454.747.400	16.528.390.988.630.600	0.9593024188291572
scaffold_6448	135	85818	85683	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	1670.0	2287.0	19.970.632.407.744.300	29.589.377.840.311.800	0.6749257289396897
scaffold_6455	23	43201	43178	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	5130.0	3203.0	6.134.691.272.558.590	4.144.065.466.660.190	1.480.355.781.517.770
scaffold_6459	3	49506	49503	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	3338.0	4281.0	3.991.734.789.044.940	553.878.996.652.273	0.7206871560704751
scaffold_6466	184	36331	36147	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	417.0	536.0	4.986.678.870.676.280	6.934.808.273.899.050	0.7190795583267877
scaffold_6470	1015	50906	49891	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	8933.0	8833.0	10.682.494.568.765.200	11.428.201.769.281.700	0.934748509383086
scaffold_6472	4	74562	74558	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	8865.0	6773.0	10.601.177.023.631.900	8.762.958.290.880.270	120.977.148.033.042
scaffold_6473	11543567	11584917	41350	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	2929.0	4212.0	35.026.336.719.930.000	5.449.517.248.071.410	0.6427420104473632
scaffold_6473	12616035	12655090	39055	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	277093.0	431181.0	3.313.606.254.945.570	5.578.652.176.022.510	0.5939797195436763
scaffold_6473	13812264	13913462	101198	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	16162.0	92292.0	1.932.726.712.418.940	11.940.808.306.244.200	0.1618589514922755
scaffold_6473	16280156	16345789	65633	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	57421.0	65769.0	6.866.668.763.383.760	8.509.242.637.426.610	0.8069659141204598
scaffold_6473	16850082	16965912	115830	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	154975.0	48200.0	1.853.262.728.976.150	6.236.152.216.453.990	2.971.804.831.970.500
scaffold_6474	36578	96707	60129	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	10803.0	9063.0	12.918.727.059.931.800	11.725.777.497.452.800	11.017.373.528.312.400
scaffold_6482	997546	1089411	91865	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	143851.0	93990.0	17.202.367.919.080.400	12.160.496.822.085.200	14.146.106.175.397.600
scaffold_6482	1375357	1484469	109112	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	200129.0	74109.0	2.393.235.145.586.500	958.827.810.392.509	2.496.000.970.817.480
scaffold_6482	2192548	2299951	107403	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	7161.0	10290.0	8.563.455.010.290.850	13.313.279.316.869.600	0.6432265714909068
scaffold_6496	26402566	26450866	48300	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	7809.0	4496.0	9.338.363.381.561.410	5.816.958.581.986.960	1.605.368.724.900.150
scaffold_6497	187102	286575	99473	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	18018.0	8638.0	21.546.757.767.828.600	11.175.909.304.093.200	19.279.646.229.713.800
scaffold_6498	63	54198	54135	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	9880.0	15141.0	11.814.960.969.372.100	1.958.953.956.625.100	0.6031260167914813
scaffold_6498	600391	678873	78482	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	6174.0	9294.0	7.383.154.759.605.600	12.024.647.033.137.600	0.6140017864357293
scaffold_6498	1895568	2017800	122232	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	33727.0	36591.0	4.033.230.653.987.980	4.734.171.073.698.510	0.8519402005549149
scaffold_6498	2337727	2374436	36709	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	14485.0	19011.0	1.732.183.295.965.130	2.459.657.464.460.720	0.704237610721503
scaffold_6498	3095006	3228018	133012	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	29113.0	53670.0	34.814.671.933.333.000	694.386.492.649.556	0.5013731157196245
scaffold_6498	3313263	3413455	100192	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	11458.0	13495.0	13.702.006.354.966.100	17.459.932.398.557.400	0.7847685799801982
scaffold_6500	28278329	28361241	82912	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	38300.0	108548.0	4.580.091.145.009.630	14.044.021.800.656.600	0.3261238988389705
scaffold_6500	29804054	29945656	141602	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	21946.0	26188.0	26.244.041.845.530.300	33.882.231.171.057.500	0.7745665187465063
scaffold_6500	30271080	30429807	158727	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	29539.0	26986.0	3.532.410.243.666.820	3.491.468.956.705.960	1.011.726.092.217.490
scaffold_6500	30765822	30892948	127126	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	12879.0	13558.0	15.401.303.879.002.300	17.541.442.271.925.900	0.8779953005147819
scaffold_6500	30970398	31064556	94158	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	6134.0	6832.0	7.335.320.909.527.170	8.839.292.934.193.710	0.8298538089117276
scaffold_6500	31386033	31642831	256798	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	42793.0	66095.0	5.117.384.866.015.590	8.551.420.762.376.070	0.5984251048119035
scaffold_6500	31925017	32077703	152686	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	14706.0	13246.0	1.758.611.498.133.460	17.137.774.327.624.400	1.026.160.961.460.870
scaffold_6501	68779	215359	146580	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	12741.0	10635.0	1.523.627.709.623.170	13.759.642.909.126.100	11.073.163.160.452.500
scaffold_6501	460415	502298	41883	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	6414.0	4153.0	7.670.157.860.076.180	5.373.182.604.757.970	14.274.887.760.717.800
scaffold_6540	150244	253617	103373	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	5867.0	4775.0	7.016.029.960.253.650	6.177.930.878.333.570	1.135.660.158.461.680
scaffold_6540	470711	572838	102127	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	8866.0	5570.0	10.602.372.869.883.900	7.206.507.851.794.340	14.712.219.965.519.100
scaffold_6540	855442	916565	61123	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	4045.0	5008.0	4.837.198.089.181.190	6.479.388.029.045.970	0.7465516909153869
scaffold_6540	982004	1031690	49686	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	16158.0	9395.0	19.322.483.739.181.600	12.155.321.592.030.100	15.896.316.352.379.100
scaffold_6540	1329254	1370036	40782	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	3265.0	3174.0	39.044.380.126.518.100	4.106.545.048.760.370	0.9507841668096236
scaffold_6540	4461777	4518773	56996	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	28611.0	40391.0	3.421.435.711.484.870	5.225.817.928.937.620	0.6547177414159221
scaffold_6540	7236408	7329982	93574	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	80878.0	113015.0	9.671.765.316.608.060	14.621.965.617.065.300	0.661454524644767
scaffold_6540	27159612	27196767	37155	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	5916.0	5941.0	7.074.626.426.599.730	7.686.510.439.409.370	0.9203950846573415
scaffold_6540	34123169	34172624	49455	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	13272.0	17094.0	15.871.271.456.022.900	2.211.634.564.067.730	0.7176263074326269
scaffold_6541	364088	426833	62745	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	23918.0	15202.0	28.602.250.654.396.900	19.668.461.824.592.000	14.542.189.882.197.400
scaffold_6541	605824	894668	288844	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	89348.0	104157.0	10.684.647.092.018.800	13.475.910.921.352.600	0.7928701187159761
scaffold_6541	1016100	1058496	42396	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	3928.0	2795.0	4.697.284.077.701.780	3.616.192.001.035.040	12.989.587.047.251.000
scaffold_6541	1221764	1359013	137249	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	26591.0	23864.0	3.179.874.768.588.800	3.087.542.250.901.620	10.299.048.596.534.000
scaffold_6541	1526005	1580512	54507	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	8402.0	6944.0	10.047.500.208.974.100	8.984.199.375.737.870	11.183.523.193.071.300
scaffold_6541	1622074	1794544	172470	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	29704.0	17988.0	35.521.417.068.241.800	2.327.300.955.800.300	1.526.292.376.570.900
scaffold_6541	2120080	2547736	427656	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	98740.0	105440.0	11.807.785.891.860.300	13.641.906.425.371.500	0.8655524765878704
scaffold_6654	72711	112449	39738	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	20639.0	24400.0	246.810.707.942.177	31.568.903.336.406.100	0.7818159069768765
scaffold_6680	22890215	22941465	51250	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	552.0	1601.0	6.601.071.310.823.280	20.713.858.295.732.000	0.3186789837305871
scaffold_6680	23011444	23293392	281948	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	57241.0	114898.0	6.845.143.530.848.460	1.486.558.957.191.140	0.4604690246381065
scaffold_6680	23340344	23517902	177558	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	55214.0	100814.0	6.602.745.495.576.020	13.043.391.069.493.600	0.5062138718679355
scaffold_6680	23920627	24142874	222247	FALSE	TRUE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	30044.0	50169.0	35.928.004.793.908.400	6.490.902.915.918.680	0.5535132054709436
scaffold_6680	24345000	24533971	188971	TRUE	FALSE	TRUE	Dmoj_ref_droMoj2	8362279.0	7729125.0	12369.0	20057.0	14.791.422.290.502.300	2.594.989.730.402.850	0.5699992611610871
NW_001979112.1	149115	235882	86767	TRUE	FALSE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	4422.0	2702.0	528.960.972.082.416	349.754.673.373.534	15.123.771.384.678.300
NW_001979112.1	519044	572859	53815	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	4966.0	3847.0	5.940.344.159.568.690	4.979.667.758.948.870	1.192.919.778.411.600
NW_001979112.1	631414	688880	57466	TRUE	FALSE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	6601.0	9330.0	7.896.136.084.839.500	12.077.021.105.015.000	0.65381487836935
NW_001979112.1	859220	914641	55421	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	3993.0	4891.0	4.776.438.628.505.390	6.331.051.471.021.290	0.7544463428181359
NW_001979112.1	980308	1029676	49368	TRUE	FALSE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	15832.0	9448.0	18.938.286.092.285.800	12.229.763.708.486.800	15.485.406.377.184.200
NW_001979112.1	4457611	4514677	57066	TRUE	FALSE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	28873.0	40359.0	34.537.969.576.968.700	5.224.185.367.388.030	0.6611168468977385
NW_001979112.1	7229371	7324561	95190	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	80858.0	113038.0	9.672.258.317.648.120	14.631.964.755.291.400	0.661036195713243
NW_001979112.1	27141080	27178235	37155	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	5846.0	5848.0	6.993.002.810.478.970	7.569.819.873.754.350	0.9238004241982978
NW_001979112.1	34099219	34148422	49203	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	13449.0	17633.0	16.087.734.313.741.300	22.824.663.788.288.300	0.7048399250461744
NW_001979113.1	28256457	28336988	80531	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	38394.0	108780.0	4.592.701.845.801.050	14.080.796.953.950.000	0.3261677489435483
NW_001979113.1	29779129	29920126	140997	TRUE	FALSE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	22749.0	26181.0	2.721.242.232.904.310	3.388.944.153.809.210	0.802976416665234
NW_001979113.1	30007108	30064769	57661	TRUE	FALSE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	2286.0	2289.0	27.345.200.863.419.300	29.629.476.215.840.800	0.922905307681401
NW_001979113.1	30246125	30403898	157773	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	29627.0	27121.0	35.439.906.648.316.900	35.106.204.650.494.500	10.095.054.991.316.900
NW_001979113.1	30738804	30844005	105201	TRUE	FALSE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	10553.0	10640.0	1.262.353.038.983.650	1.377.272.288.932.050	0.9165602540093924
NW_001979113.1	31284007	31614993	330986	TRUE	FALSE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	49309.0	72193.0	5.898.357.433.833.520	9.344.870.146.134.540	0.6311866662238587
NW_001979113.1	31996154	32048886	52732	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	4584.0	4759.0	5.483.394.608.832.640	6.160.186.863.747.770	0.8901344602226273
NW_001979114.1	26388476	26436788	48312	TRUE	FALSE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	7818.0	4474.0	9.351.915.150.927.920	5.791.274.643.498.110	16.148.284.663.769.700
NW_001979115.1	22880121	22931931	51810	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	563.0	1580.0	6.734.622.959.801	20.451.975.719.103.700	0.3292896027404496
NW_001979115.1	23002159	23282872	280713	TRUE	FALSE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	57628.0	115002.0	68.934.787.198.474.600	1.488.619.058.005.290	0.4630787630170812
NW_001979115.1	23329697	23501914	172217	TRUE	FALSE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	54217.0	98040.0	6.485.453.872.318.480	12.690.580.376.588.100	0.5110447024379572
NW_001979115.1	23904235	24125010	220775	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	29740.0	50159.0	3.557.507.758.871.780	6.492.725.633.509.650	0.5479220838334995
NW_001979115.1	24327141	24514993	187852	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	12314.0	19945.0	1.473.004.389.466.950	2.581.738.327.326.100	0.5705475159415316
NW_001979116.1	11515212	11557516	42304	TRUE	FALSE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	2890.0	4245.0	34.570.267.058.303.500	549.485.043.845.541	0.6291393632184311
NW_001979116.1	12585192	12624001	38809	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	276861.0	431827.0	33.118.196.221.553.500	55.896.932.397.806.400	0.592486828898918
NW_001979116.1	13780028	13881674	101646	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	16185.0	92451.0	19.360.545.755.662.300	1.196.712.409.624.590	0.1617811063038587
NW_001979116.1	16248194	16313826	65632	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	57573.0	65723.0	6.886.899.603.279.270	8.507.374.684.725.670	0.8095211341336781
NW_001979116.1	16816040	16932729	116689	TRUE	FALSE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	154641.0	48244.0	18.498.203.004.024.600	6.244.842.510.078.740	2.962.156.847.697.880
NW_001979119.1	74	54196	54122	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	10063.0	15172.0	12.037.390.913.761.500	19.639.074.405.711.500	0.6129306638942598
NW_001979119.1	600205	677286	77081	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	6161.0	9353.0	7.369.806.759.384.360	12.106.792.968.403.600	0.6087331945477317
NW_001979119.1	1942009	2015910	73901	FALSE	TRUE	TRUE	Dmoj_ref_GCF_000005175.2_dmoj_caf1_genomic	8359785.0	7725415.0	23261.0	22128.0	2.782.487.827.139.090	2.864.312.143.748.910	0.9714331705123722
